Displacement,Force
(mm),(kN)
"11.8129","157.9520"
"11.8148","157.9692"
"11.8166","157.9875"
"11.8183","157.9928"
"11.8198","157.9792"
"11.8213","157.9711"
"11.8231","157.9872"
"11.8250","158.0078"
"11.8268","158.0165"
"11.8283","158.0071"
"11.8298","157.9948"
"11.8315","158.0024"
"11.8333","158.0211"
"11.8351","158.0300"
"11.8366","158.0214"
"11.8380","158.0051"
"11.8396","158.0038"
"11.8414","158.0231"
"11.8433","158.0420"
"11.8449","158.0427"
"11.8464","158.0290"
"11.8479","158.0244"
"11.8497","158.0406"
"11.8516","158.0628"
"11.8534","158.0740"
"11.8549","158.0631"
"11.8564","158.0524"
"11.8582","158.0619"
"11.8600","158.0783"
"11.8618","158.0874"
"11.8633","158.0799"
"11.8647","158.0622"
"11.8663","158.0617"
"11.8681","158.0804"
"11.8700","158.0947"
"11.8716","158.0960"
"11.8730","158.0841"
"11.8746","158.0781"
"11.8764","158.0952"
"11.8784","158.1185"
"11.8801","158.1250"
"11.8816","158.1133"
"11.8831","158.1034"
"11.8848","158.1110"
"11.8867","158.1296"
"11.8885","158.1402"
"11.8899","158.1282"
"11.8913","158.1106"
"11.8930","158.1119"
"11.8948","158.1280"
"11.8966","158.1419"
"11.8982","158.1429"
"11.8997","158.1286"
"11.9012","158.1245"
"11.9031","158.1441"
"11.9050","158.1642"
"11.9067","158.1708"
"11.9082","158.1611"
"11.9097","158.1503"
"11.9115","158.1615"
"11.9134","158.1827"
"11.9151","158.1910"
"11.9166","158.1792"
"11.9180","158.1630"
"11.9196","158.1630"
"11.9214","158.1813"
"11.9233","158.1983"
"11.9249","158.1970"
"11.9264","158.1835"
"11.9279","158.1825"
"11.9298","158.2000"
"11.9317","158.2200"
"11.9334","158.2263"
"11.9349","158.2140"
"11.9364","158.2072"
"11.9382","158.2216"
"11.9401","158.2376"
"11.9418","158.2439"
"11.9433","158.2314"
"11.9446","158.2128"
"11.9463","158.2153"
"11.9481","158.2353"
"11.9499","158.2483"
"11.9515","158.2462"
"11.9530","158.2339"
"11.9546","158.2312"
"11.9564","158.2509"
"11.9583","158.2741"
"11.9601","158.2800"
"11.9615","158.2687"
"11.9631","158.2632"
"11.9649","158.2755"
"11.9667","158.2916"
"11.9684","158.2969"
"11.9699","158.2817"
"11.9713","158.2671"
"11.9730","158.2744"
"11.9748","158.2925"
"11.9766","158.3055"
"11.9782","158.3022"
"11.9796","158.2862"
"11.9813","158.2866"
"11.9832","158.3101"
"11.9851","158.3304"
"11.9868","158.3332"
"11.9882","158.3199"
"11.9898","158.3113"
"11.9916","158.3240"
"11.9934","158.3421"
"11.9951","158.3449"
"11.9965","158.3286"
"11.9979","158.3142"
"11.9996","158.3184"
"12.0015","158.3364"
"12.0033","158.3500"
"12.0048","158.3453"
"12.0063","158.3325"
"12.0079","158.3374"
"12.0098","158.3592"
"12.0117","158.3786"
"12.0134","158.3815"
"12.0149","158.3668"
"12.0164","158.3609"
"12.0182","158.3763"
"12.0201","158.3924"
"12.0218","158.3957"
"12.0232","158.3819"
"12.0246","158.3662"
"12.0263","158.3713"
"12.0281","158.3908"
"12.0299","158.4032"
"12.0315","158.4006"
"12.0330","158.3900"
"12.0347","158.3934"
"12.0366","158.4160"
"12.0385","158.4349"
"12.0401","158.4331"
"12.0415","158.4182"
"12.0431","158.4138"
"12.0449","158.4275"
"12.0468","158.4435"
"12.0484","158.4455"
"12.0498","158.4276"
"12.0512","158.4137"
"12.0530","158.4228"
"12.0548","158.4426"
"12.0566","158.4550"
"12.0582","158.4497"
"12.0596","158.4360"
"12.0613","158.4398"
"12.0632","158.4617"
"12.0650","158.4784"
"12.0667","158.4792"
"12.0681","158.4657"
"12.0697","158.4611"
"12.0716","158.4774"
"12.0734","158.4935"
"12.0751","158.4940"
"12.0765","158.4792"
"12.0779","158.4688"
"12.0797","158.4790"
"12.0816","158.4996"
"12.0833","158.5111"
"12.0849","158.5019"
"12.0863","158.4894"
"12.0880","158.4956"
"12.0899","158.5164"
"12.0918","158.5348"
"12.0934","158.5339"
"12.0948","158.5179"
"12.0964","158.5155"
"12.0983","158.5308"
"12.1001","158.5434"
"12.1017","158.5447"
"12.1031","158.5298"
"12.1046","158.5179"
"12.1063","158.5292"
"12.1082","158.5485"
"12.1099","158.5562"
"12.1114","158.5481"
"12.1129","158.5359"
"12.1146","158.5418"
"12.1165","158.5650"
"12.1184","158.5821"
"12.1200","158.5790"
"12.1214","158.5659"
"12.1231","158.5663"
"12.1249","158.5835"
"12.1268","158.6005"
"12.1284","158.5992"
"12.1298","158.5804"
"12.1313","158.5712"
"12.1331","158.5838"
"12.1349","158.6008"
"12.1366","158.6088"
"12.1381","158.5989"
"12.1396","158.5866"
"12.1413","158.5963"
"12.1433","158.6192"
"12.1451","158.6333"
"12.1467","158.6292"
"12.1481","158.6149"
"12.1497","158.6166"
"12.1516","158.6365"
"12.1535","158.6507"
"12.1551","158.6475"
"12.1564","158.6295"
"12.1579","158.6192"
"12.1597","158.6309"
"12.1615","158.6496"
"12.1633","158.6569"
"12.1648","158.6467"
"12.1662","158.6365"
"12.1680","158.6458"
"12.1699","158.6673"
"12.1717","158.6834"
"12.1733","158.6798"
"12.1748","158.6677"
"12.1765","158.6711"
"12.1783","158.6893"
"12.1802","158.7018"
"12.1817","158.6974"
"12.1831","158.6784"
"12.1846","158.6692"
"12.1864","158.6835"
"12.1882","158.7003"
"12.1900","158.7067"
"12.1914","158.6974"
"12.1929","158.6858"
"12.1947","158.6956"
"12.1966","158.7205"
"12.1985","158.7360"
"12.2000","158.7310"
"12.2015","158.7195"
"12.2032","158.7216"
"12.2050","158.7371"
"12.2068","158.7488"
"12.2083","158.7427"
"12.2097","158.7245"
"12.2112","158.7190"
"12.2130","158.7326"
"12.2149","158.7493"
"12.2166","158.7557"
"12.2181","158.7431"
"12.2195","158.7334"
"12.2213","158.7485"
"12.2233","158.7737"
"12.2251","158.7879"
"12.2267","158.7822"
"12.2281","158.7682"
"12.2298","158.7715"
"12.2317","158.7902"
"12.2335","158.8021"
"12.2350","158.7960"
"12.2364","158.7790"
"12.2379","158.7722"
"12.2397","158.7860"
"12.2416","158.8029"
"12.2433","158.8077"
"12.2447","158.7970"
"12.2463","158.7909"
"12.2481","158.8055"
"12.2500","158.8286"
"12.2518","158.8405"
"12.2533","158.8302"
"12.2548","158.8161"
"12.2565","158.8220"
"12.2583","158.8388"
"12.2601","158.8488"
"12.2617","158.8416"
"12.2630","158.8229"
"12.2646","158.8165"
"12.2664","158.8310"
"12.2682","158.8468"
"12.2699","158.8518"
"12.2714","158.8414"
"12.2729","158.8332"
"12.2747","158.8472"
"12.2766","158.8683"
"12.2784","158.8769"
"12.2799","158.8685"
"12.2814","158.8580"
"12.2831","158.8646"
"12.2850","158.8838"
"12.2868","158.8932"
"12.2883","158.8826"
"12.2897","158.8646"
"12.2912","158.8628"
"12.2931","158.8808"
"12.2949","158.8987"
"12.2966","158.9018"
"12.2981","158.8875"
"12.2996","158.8808"
"12.3014","158.8971"
"12.3034","158.9174"
"12.3051","158.9256"
"12.3066","158.9150"
"12.3081","158.9018"
"12.3098","158.9095"
"12.3117","158.9268"
"12.3134","158.9325"
"12.3149","158.9212"
"12.3163","158.9022"
"12.3179","158.8979"
"12.3198","158.9142"
"12.3216","158.9275"
"12.3233","158.9221"
"12.3247","158.9024"
"12.3262","158.8915"
"12.3280","158.9019"
"12.3300","158.9186"
"12.3318","158.9237"
"12.3333","158.9073"
"12.3348","158.8917"
"12.3365","158.8951"
"12.3384","158.9065"
"12.3401","158.9110"
"12.3416","158.8980"
"12.3430","158.8761"
"12.3446","158.8716"
"12.3465","158.8859"
"12.3483","158.8962"
"12.3499","158.8937"
"12.3514","158.8777"
"12.3529","158.8678"
"12.3548","158.8823"
"12.3567","158.9018"
"12.3584","158.9052"
"12.3599","158.8912"
"12.3614","158.8784"
"12.3632","158.8838"
"12.3650","158.9002"
"12.3668","158.9076"
"12.3683","158.8938"
"12.3697","158.8754"
"12.3713","158.8754"
"12.3731","158.8902"
"12.3749","158.9021"
"12.3765","158.9003"
"12.3780","158.8852"
"12.3795","158.8815"
"12.3814","158.9003"
"12.3833","158.9201"
"12.3851","158.9267"
"12.3866","158.9144"
"12.3880","158.9031"
"12.3898","158.9148"
"12.3917","158.9348"
"12.3935","158.9419"
"12.3950","158.9300"
"12.3964","158.9125"
"12.3980","158.9125"
"12.3998","158.9299"
"12.4016","158.9436"
"12.4032","158.9401"
"12.4047","158.9268"
"12.4063","158.9245"
"12.4081","158.9418"
"12.4100","158.9624"
"12.4118","158.9688"
"12.4132","158.9566"
"12.4148","158.9497"
"12.4166","158.9627"
"12.4184","158.9781"
"12.4202","158.9834"
"12.4216","158.9676"
"12.4230","158.9475"
"12.4246","158.9501"
"12.4265","158.9682"
"12.4283","158.9791"
"12.4299","158.9743"
"12.4313","158.9581"
"12.4329","158.9522"
"12.4347","158.9691"
"12.4367","158.9873"
"12.4384","158.9912"
"12.4399","158.9794"
"12.4414","158.9721"
"12.4432","158.9820"
"12.4451","158.9968"
"12.4468","158.9991"
"12.4482","158.9820"
"12.4496","158.9674"
"12.4513","158.9728"
"12.4532","158.9901"
"12.4550","159.0028"
"12.4565","158.9985"
"12.4580","158.9836"
"12.4596","158.9857"
"12.4615","159.0091"
"12.4634","159.0297"
"12.4651","159.0336"
"12.4666","159.0202"
"12.4681","159.0120"
"12.4699","159.0257"
"12.4717","159.0423"
"12.4734","159.0459"
"12.4749","159.0319"
"12.4763","159.0178"
"12.4780","159.0232"
"12.4798","159.0431"
"12.4816","159.0557"
"12.4831","159.0505"
"12.4846","159.0386"
"12.4862","159.0429"
"12.4882","159.0660"
"12.4901","159.0883"
"12.4917","159.0906"
"12.4932","159.0758"
"12.4947","159.0718"
"12.4966","159.0875"
"12.4984","159.1042"
"12.5001","159.1094"
"12.5015","159.0942"
"12.5029","159.0798"
"12.5046","159.0879"
"12.5065","159.1071"
"12.5083","159.1202"
"12.5099","159.1182"
"12.5113","159.1065"
"12.5130","159.1101"
"12.5149","159.1340"
"12.5168","159.1522"
"12.5184","159.1519"
"12.5199","159.1393"
"12.5214","159.1353"
"12.5233","159.1506"
"12.5251","159.1679"
"12.5268","159.1690"
"12.5282","159.1522"
"12.5296","159.1397"
"12.5313","159.1488"
"12.5332","159.1688"
"12.5350","159.1829"
"12.5365","159.1780"
"12.5379","159.1650"
"12.5396","159.1705"
"12.5415","159.1935"
"12.5434","159.2117"
"12.5450","159.2136"
"12.5465","159.2011"
"12.5481","159.1983"
"12.5499","159.2161"
"12.5518","159.2329"
"12.5534","159.2341"
"12.5548","159.2200"
"12.5563","159.2097"
"12.5580","159.2208"
"12.5599","159.2415"
"12.5617","159.2525"
"12.5632","159.2444"
"12.5646","159.2328"
"12.5663","159.2397"
"12.5682","159.2625"
"12.5701","159.2805"
"12.5717","159.2790"
"12.5732","159.2655"
"12.5748","159.2651"
"12.5766","159.2811"
"12.5784","159.2956"
"12.5801","159.2973"
"12.5815","159.2812"
"12.5829","159.2711"
"12.5847","159.2834"
"12.5865","159.3018"
"12.5883","159.3103"
"12.5898","159.3031"
"12.5912","159.2918"
"12.5929","159.2993"
"12.5949","159.3243"
"12.5967","159.3408"
"12.5983","159.3383"
"12.5998","159.3271"
"12.6014","159.3268"
"12.6033","159.3442"
"12.6051","159.3613"
"12.6067","159.3603"
"12.6081","159.3437"
"12.6096","159.3360"
"12.6114","159.3487"
"12.6132","159.3650"
"12.6150","159.3741"
"12.6165","159.3646"
"12.6179","159.3533"
"12.6197","159.3640"
"12.6216","159.3872"
"12.6234","159.4013"
"12.6250","159.3972"
"12.6265","159.3837"
"12.6281","159.3850"
"12.6300","159.4059"
"12.6318","159.4210"
"12.6334","159.4177"
"12.6348","159.4000"
"12.6363","159.3902"
"12.6380","159.4020"
"12.6399","159.4212"
"12.6416","159.4294"
"12.6431","159.4192"
"12.6446","159.4095"
"12.6463","159.4193"
"12.6482","159.4407"
"12.6501","159.4573"
"12.6517","159.4542"
"12.6531","159.4410"
"12.6548","159.4454"
"12.6567","159.4637"
"12.6585","159.4764"
"12.6600","159.4734"
"12.6614","159.4544"
"12.6629","159.4452"
"12.6647","159.4605"
"12.6666","159.4782"
"12.6683","159.4843"
"12.6698","159.4759"
"12.6713","159.4651"
"12.6730","159.4749"
"12.6749","159.4998"
"12.6768","159.5146"
"12.6784","159.5093"
"12.6798","159.4980"
"12.6815","159.5010"
"12.6833","159.5174"
"12.6851","159.5305"
"12.6867","159.5247"
"12.6881","159.5060"
"12.6896","159.5010"
"12.6914","159.5163"
"12.6932","159.5330"
"12.6949","159.5382"
"12.6964","159.5250"
"12.6979","159.5153"
"12.6997","159.5308"
"12.7016","159.5551"
"12.7034","159.5687"
"12.7050","159.5635"
"12.7065","159.5494"
"12.7081","159.5526"
"12.7100","159.5722"
"12.7118","159.5846"
"12.7133","159.5774"
"12.7147","159.5604"
"12.7163","159.5537"
"12.7181","159.5678"
"12.7199","159.5854"
"12.7216","159.5897"
"12.7231","159.5777"
"12.7246","159.5715"
"12.7264","159.5864"
"12.7283","159.6091"
"12.7301","159.6211"
"12.7316","159.6102"
"12.7331","159.5960"
"12.7348","159.6025"
"12.7367","159.6204"
"12.7385","159.6316"
"12.7400","159.6247"
"12.7414","159.6053"
"12.7429","159.5994"
"12.7447","159.6156"
"12.7466","159.6318"
"12.7482","159.6359"
"12.7497","159.6257"
"12.7512","159.6185"
"12.7530","159.6336"
"12.7550","159.6553"
"12.7567","159.6646"
"12.7583","159.6562"
"12.7597","159.6458"
"12.7615","159.6531"
"12.7634","159.6722"
"12.7651","159.6819"
"12.7666","159.6710"
"12.7680","159.6526"
"12.7696","159.6508"
"12.7714","159.6695"
"12.7733","159.6871"
"12.7750","159.6900"
"12.7764","159.6765"
"12.7779","159.6704"
"12.7798","159.6863"
"12.7817","159.7069"
"12.7834","159.7153"
"12.7850","159.7036"
"12.7864","159.6911"
"12.7882","159.6991"
"12.7900","159.7156"
"12.7918","159.7232"
"12.7933","159.7135"
"12.7947","159.6959"
"12.7963","159.6944"
"12.7981","159.7137"
"12.8000","159.7302"
"12.8016","159.7296"
"12.8030","159.7150"
"12.8046","159.7090"
"12.8064","159.7251"
"12.8083","159.7473"
"12.8101","159.7573"
"12.8116","159.7463"
"12.8131","159.7354"
"12.8148","159.7435"
"12.8167","159.7601"
"12.8184","159.7696"
"12.8199","159.7608"
"12.8213","159.7437"
"12.8230","159.7444"
"12.8248","159.7619"
"12.8266","159.7749"
"12.8282","159.7755"
"12.8297","159.7627"
"12.8312","159.7572"
"12.8331","159.7744"
"12.8350","159.7965"
"12.8368","159.8029"
"12.8383","159.7907"
"12.8398","159.7803"
"12.8415","159.7886"
"12.8434","159.8074"
"12.8451","159.8164"
"12.8466","159.8044"
"12.8480","159.7878"
"12.8496","159.7892"
"12.8515","159.8055"
"12.8533","159.8185"
"12.8549","159.8173"
"12.8563","159.8026"
"12.8579","159.8004"
"12.8598","159.8206"
"12.8617","159.8415"
"12.8634","159.8483"
"12.8649","159.8365"
"12.8664","159.8271"
"12.8682","159.8401"
"12.8701","159.8598"
"12.8718","159.8665"
"12.8733","159.8536"
"12.8747","159.8355"
"12.8763","159.8362"
"12.8781","159.8546"
"12.8800","159.8684"
"12.8816","159.8654"
"12.8830","159.8513"
"12.8846","159.8493"
"12.8865","159.8676"
"12.8884","159.8878"
"12.8901","159.8925"
"12.8916","159.8792"
"12.8931","159.8726"
"12.8949","159.8859"
"12.8968","159.9029"
"12.8985","159.9082"
"12.8999","159.8929"
"12.9013","159.8749"
"12.9029","159.8783"
"12.9048","159.8969"
"12.9066","159.9097"
"12.9082","159.9070"
"12.9096","159.8932"
"12.9112","159.8912"
"12.9131","159.9111"
"12.9150","159.9321"
"12.9167","159.9372"
"12.9182","159.9271"
"12.9198","159.9212"
"12.9216","159.9338"
"12.9234","159.9505"
"12.9251","159.9542"
"12.9265","159.9391"
"12.9279","159.9244"
"12.9296","159.9308"
"12.9315","159.9492"
"12.9333","159.9615"
"12.9349","159.9561"
"12.9363","159.9418"
"12.9379","159.9440"
"12.9399","159.9670"
"12.9418","159.9870"
"12.9434","159.9896"
"12.9449","159.9744"
"12.9464","159.9674"
"12.9482","159.9815"
"12.9501","159.9971"
"12.9518","159.9993"
"12.9532","159.9833"
"12.9546","159.9676"
"12.9563","159.9729"
"12.9582","159.9908"
"12.9599","160.0019"
"12.9615","159.9962"
"12.9629","159.9828"
"12.9646","159.9855"
"12.9665","160.0075"
"12.9684","160.0279"
"12.9701","160.0295"
"12.9715","160.0138"
"12.9731","160.0079"
"12.9749","160.0231"
"12.9767","160.0390"
"12.9784","160.0411"
"12.9799","160.0252"
"12.9813","160.0100"
"12.9830","160.0157"
"12.9848","160.0334"
"12.9866","160.0453"
"12.9882","160.0402"
"12.9897","160.0265"
"12.9913","160.0278"
"12.9932","160.0478"
"12.9951","160.0652"
"12.9967","160.0643"
"12.9982","160.0491"
"12.9998","160.0443"
"13.0016","160.0590"
"13.0034","160.0730"
"13.0051","160.0727"
"13.0065","160.0548"
"13.0079","160.0410"
"13.0096","160.0501"
"13.0115","160.0699"
"13.0133","160.0808"
"13.0148","160.0747"
"13.0163","160.0614"
"13.0180","160.0646"
"13.0199","160.0846"
"13.0217","160.1004"
"13.0233","160.0998"
"13.0248","160.0853"
"13.0264","160.0813"
"13.0282","160.0972"
"13.0301","160.1113"
"13.0317","160.1098"
"13.0331","160.0920"
"13.0346","160.0798"
"13.0363","160.0898"
"13.0382","160.1082"
"13.0400","160.1171"
"13.0415","160.1085"
"13.0429","160.0953"
"13.0446","160.1006"
"13.0466","160.1219"
"13.0484","160.1376"
"13.0500","160.1344"
"13.0515","160.1196"
"13.0531","160.1182"
"13.0549","160.1340"
"13.0568","160.1475"
"13.0584","160.1462"
"13.0598","160.1284"
"13.0613","160.1171"
"13.0630","160.1281"
"13.0649","160.1455"
"13.0666","160.1527"
"13.0681","160.1429"
"13.0696","160.1309"
"13.0713","160.1386"
"13.0732","160.1610"
"13.0751","160.1757"
"13.0767","160.1724"
"13.0781","160.1592"
"13.0798","160.1584"
"13.0816","160.1756"
"13.0835","160.1914"
"13.0851","160.1891"
"13.0865","160.1714"
"13.0880","160.1622"
"13.0897","160.1745"
"13.0916","160.1917"
"13.0933","160.1990"
"13.0948","160.1883"
"13.0962","160.1769"
"13.0980","160.1872"
"13.0999","160.2098"
"13.1018","160.2230"
"13.1034","160.2173"
"13.1048","160.2029"
"13.1064","160.2040"
"13.1083","160.2238"
"13.1102","160.2380"
"13.1117","160.2335"
"13.1131","160.2139"
"13.1146","160.2031"
"13.1163","160.2147"
"13.1182","160.2330"
"13.1199","160.2392"
"13.1214","160.2277"
"13.1229","160.2167"
"13.1246","160.2257"
"13.1266","160.2473"
"13.1284","160.2617"
"13.1300","160.2564"
"13.1314","160.2435"
"13.1331","160.2471"
"13.1350","160.2658"
"13.1368","160.2781"
"13.1384","160.2720"
"13.1398","160.2518"
"13.1412","160.2436"
"13.1431","160.2584"
"13.1449","160.2752"
"13.1466","160.2804"
"13.1481","160.2696"
"13.1496","160.2590"
"13.1514","160.2693"
"13.1533","160.2917"
"13.1551","160.3050"
"13.1567","160.2991"
"13.1582","160.2857"
"13.1598","160.2882"
"13.1617","160.3040"
"13.1635","160.3142"
"13.1650","160.3072"
"13.1664","160.2892"
"13.1679","160.2829"
"13.1697","160.2970"
"13.1716","160.3135"
"13.1733","160.3182"
"13.1747","160.3053"
"13.1762","160.2960"
"13.1780","160.3090"
"13.1799","160.3320"
"13.1818","160.3455"
"13.1833","160.3388"
"13.1848","160.3243"
"13.1864","160.3280"
"13.1883","160.3464"
"13.1901","160.3571"
"13.1917","160.3502"
"13.1931","160.3317"
"13.1946","160.3251"
"13.1964","160.3400"
"13.1983","160.3558"
"13.1999","160.3580"
"13.2014","160.3469"
"13.2029","160.3400"
"13.2047","160.3547"
"13.2067","160.3770"
"13.2085","160.3890"
"13.2100","160.3787"
"13.2114","160.3651"
"13.2131","160.3716"
"13.2150","160.3882"
"13.2168","160.3986"
"13.2183","160.3904"
"13.2197","160.3709"
"13.2212","160.3661"
"13.2231","160.3820"
"13.2249","160.3971"
"13.2266","160.4011"
"13.2280","160.3907"
"13.2296","160.3837"
"13.2314","160.3998"
"13.2333","160.4227"
"13.2351","160.4315"
"13.2366","160.4225"
"13.2381","160.4120"
"13.2398","160.4190"
"13.2417","160.4374"
"13.2435","160.4462"
"13.2450","160.4346"
"13.2463","160.4161"
"13.2479","160.4148"
"13.2498","160.4324"
"13.2516","160.4492"
"13.2533","160.4512"
"13.2547","160.4372"
"13.2563","160.4312"
"13.2581","160.4482"
"13.2600","160.4683"
"13.2618","160.4761"
"13.2633","160.4652"
"13.2648","160.4534"
"13.2665","160.4620"
"13.2684","160.4796"
"13.2701","160.4866"
"13.2716","160.4759"
"13.2730","160.4585"
"13.2746","160.4567"
"13.2764","160.4751"
"13.2783","160.4915"
"13.2799","160.4911"
"13.2813","160.4765"
"13.2829","160.4712"
"13.2847","160.4874"
"13.2866","160.5086"
"13.2884","160.5181"
"13.2899","160.5072"
"13.2914","160.4967"
"13.2932","160.5057"
"13.2950","160.5218"
"13.2968","160.5299"
"13.2983","160.5192"
"13.2997","160.5016"
"13.3013","160.5019"
"13.3031","160.5195"
"13.3050","160.5328"
"13.3066","160.5327"
"13.3080","160.5194"
"13.3096","160.5138"
"13.3114","160.5316"
"13.3134","160.5528"
"13.3151","160.5590"
"13.3166","160.5470"
"13.3181","160.5355"
"13.3198","160.5438"
"13.3217","160.5617"
"13.3235","160.5696"
"13.3249","160.5569"
"13.3263","160.5398"
"13.3280","160.5406"
"13.3298","160.5569"
"13.3316","160.5704"
"13.3332","160.5691"
"13.3346","160.5554"
"13.3362","160.5527"
"13.3381","160.5714"
"13.3400","160.5900"
"13.3417","160.5955"
"13.3432","160.5827"
"13.3447","160.5725"
"13.3465","160.5850"
"13.3484","160.6048"
"13.3502","160.6118"
"13.3516","160.5985"
"13.3530","160.5802"
"13.3546","160.5807"
"13.3565","160.5981"
"13.3583","160.6117"
"13.3599","160.6088"
"13.3613","160.5953"
"13.3629","160.5936"
"13.3648","160.6118"
"13.3667","160.6305"
"13.3684","160.6348"
"13.3699","160.6218"
"13.3714","160.6149"
"13.3732","160.6290"
"13.3751","160.6459"
"13.3768","160.6497"
"13.3782","160.6349"
"13.3796","160.6177"
"13.3813","160.6216"
"13.3831","160.6404"
"13.3849","160.6527"
"13.3865","160.6492"
"13.3880","160.6355"
"13.3895","160.6346"
"13.3914","160.6542"
"13.3933","160.6745"
"13.3951","160.6795"
"13.3965","160.6681"
"13.3981","160.6626"
"13.3999","160.6755"
"13.4018","160.6913"
"13.4034","160.6930"
"13.4049","160.6767"
"13.4063","160.6623"
"13.4080","160.6686"
"13.4099","160.6870"
"13.4116","160.6989"
"13.4132","160.6926"
"13.4146","160.6775"
"13.4163","160.6791"
"13.4182","160.7008"
"13.4201","160.7200"
"13.4218","160.7222"
"13.4232","160.7072"
"13.4248","160.6992"
"13.4266","160.7135"
"13.4284","160.7287"
"13.4301","160.7312"
"13.4315","160.7159"
"13.4329","160.6998"
"13.4346","160.7047"
"13.4365","160.7234"
"13.4383","160.7344"
"13.4398","160.7288"
"13.4413","160.7166"
"13.4429","160.7189"
"13.4448","160.7409"
"13.4467","160.7612"
"13.4484","160.7624"
